"X","X0","X1","X2","X3","X4","X5"
196567,1679049,"International Seaways, Inc.","10-K","2018-03-12","edgar/data/1679049/0001144204-18-013984.txt","edgar/data/1679049/0001144204-18-013984-index.html"
196589,1679063,"Chicken Soup for the Soul Entertainment, Inc.","10-K","2018-03-30","edgar/data/1679063/0001144204-18-018323.txt","edgar/data/1679063/0001144204-18-018323-index.html"
196658,1679268,"MAMMOTH ENERGY SERVICES, INC.","10-K","2018-02-28","edgar/data/1679268/0001679268-18-000010.txt","edgar/data/1679268/0001679268-18-000010-index.html"
196699,1679327,"CD 2016-CD1 Mortgage Trust","10-K","2018-03-19","edgar/data/1679327/0001056404-18-001428.txt","edgar/data/1679327/0001056404-18-001428-index.html"
196711,1679420,"Wells Fargo Commercial Mortgage Trust 2016-BNK1","10-K","2018-03-19","edgar/data/1679420/0001056404-18-001464.txt","edgar/data/1679420/0001056404-18-001464-index.html"
196775,1679597,"Toyota Auto Receivables 2016-C Owner Trust","10-K","2018-03-28","edgar/data/1679597/0000929638-18-000399.txt","edgar/data/1679597/0000929638-18-000399-index.html"
196787,1679688,"Colony NorthStar, Inc.","10-K","2018-03-01","edgar/data/1679688/0001679688-18-000008.txt","edgar/data/1679688/0001679688-18-000008-index.html"
196831,1679731,"Ally Auto Receivables Trust 2017-1","10-K","2018-03-28","edgar/data/1679731/0001679731-18-000019.txt","edgar/data/1679731/0001679731-18-000019-index.html"
196913,1680048,"MUSTANG BIO, INC.","10-K","2018-03-29","edgar/data/1680048/0001144204-18-017988.txt","edgar/data/1680048/0001144204-18-017988-index.html"
196921,1680062,"ACM Research, Inc.","10-K","2018-03-23","edgar/data/1680062/0001654954-18-002950.txt","edgar/data/1680062/0001654954-18-002950-index.html"
196968,1680232,"Strategic Storage Trust IV, Inc.","10-K","2018-03-16","edgar/data/1680232/0001564590-18-006102.txt","edgar/data/1680232/0001564590-18-006102-index.html"
196978,1680247,"ProPetro Holding Corp.","10-K","2018-03-27","edgar/data/1680247/0001680247-18-000021.txt","edgar/data/1680247/0001680247-18-000021-index.html"
197012,1680378,"SenesTech, Inc.","10-K","2018-03-30","edgar/data/1680378/0001615774-18-002215.txt","edgar/data/1680378/0001615774-18-002215-index.html"
197029,1680379,"Sterling Bancorp, Inc.","10-K","2018-03-28","edgar/data/1680379/0001047469-18-002247.txt","edgar/data/1680379/0001047469-18-002247-index.html"
197146,1680873,"Atlantic Acquisition Corp.","10-K","2018-03-29","edgar/data/1680873/0001615774-18-002196.txt","edgar/data/1680873/0001615774-18-002196-index.html"
197215,1681031,"CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C2","10-K","2018-03-30","edgar/data/1681031/0001193125-18-102319.txt","edgar/data/1681031/0001193125-18-102319-index.html"
197243,1681169,"Urban Edge Properties LP","10-K","2018-02-14","edgar/data/1681169/0001611547-18-000009.txt","edgar/data/1681169/0001611547-18-000009-index.html"
197249,1681206,"NI Holdings, Inc.","10-K","2018-03-07","edgar/data/1681206/0001174947-18-000312.txt","edgar/data/1681206/0001174947-18-000312-index.html"
197447,1681682,"ENDRA Life Sciences Inc.","10-K","2018-03-20","edgar/data/1681682/0001654954-18-002829.txt","edgar/data/1681682/0001654954-18-002829-index.html"
197456,1681689,"Bioverativ Inc.","10-K","2018-02-14","edgar/data/1681689/0001558370-18-000672.txt","edgar/data/1681689/0001558370-18-000672-index.html"
197526,1681714,"WildHorse Resource Development Corp","10-K","2018-03-12","edgar/data/1681714/0001564590-18-005291.txt","edgar/data/1681714/0001564590-18-005291-index.html"
197679,1682130,"Santander Drive Auto Receivables Trust 2016-3","10-K","2018-03-30","edgar/data/1682130/0001193125-18-102499.txt","edgar/data/1682130/0001193125-18-102499-index.html"
197742,1682325,"GTY Technology Holdings Inc.","10-K","2018-03-16","edgar/data/1682325/0001144204-18-015305.txt","edgar/data/1682325/0001144204-18-015305-index.html"
197758,1682405,"GS Mortgage Securities Trust 2016-GS3","10-K","2018-03-23","edgar/data/1682405/0001056404-18-001772.txt","edgar/data/1682405/0001056404-18-001772-index.html"
197903,1682481,"GM Financial Automobile Leasing Trust 2016-3","10-K","2018-03-27","edgar/data/1682481/0001193125-18-096964.txt","edgar/data/1682481/0001193125-18-096964-index.html"
197918,1682524,"Mercedes-Benz Auto Receivables Trust 2016-1","10-K","2018-03-28","edgar/data/1682524/0001019965-18-000103.txt","edgar/data/1682524/0001019965-18-000103-index.html"
197929,1682563,"World Omni Auto Receivables Trust 2016-B","10-K","2018-03-29","edgar/data/1682563/0001144204-18-017943.txt","edgar/data/1682563/0001144204-18-017943-index.html"
197994,1682745,"Gores Holdings II, Inc.","10-K","2018-03-14","edgar/data/1682745/0001558370-18-002065.txt","edgar/data/1682745/0001558370-18-002065-index.html"
198024,1682860,"Wells Fargo Commercial Mortgage Trust 2016-LC24","10-K","2018-03-19","edgar/data/1682860/0001056404-18-001407.txt","edgar/data/1682860/0001056404-18-001407-index.html"
198028,1682868,"Hyundai Auto Receivables Trust 2016-B","10-K","2018-03-22","edgar/data/1682868/0001144204-18-016407.txt","edgar/data/1682868/0001144204-18-016407-index.html"
198051,1683001,"Capital Auto Receivables Asset Trust 2016-3","10-K","2018-03-28","edgar/data/1683001/0001683001-18-000011.txt","edgar/data/1683001/0001683001-18-000011-index.html"
198069,1683074,"Goldman Sachs Middle Market Lending Corp.","10-K","2018-03-01","edgar/data/1683074/0001193125-18-067605.txt","edgar/data/1683074/0001193125-18-067605-index.html"
198113,1683170,"USAA Auto Owner Trust 2016-1","10-K","2018-03-28","edgar/data/1683170/0001193125-18-099148.txt","edgar/data/1683170/0001193125-18-099148-index.html"
198158,1683300,"JPMCC Commercial Mortgage Securities Trust 2016-JP3","10-K","2018-03-22","edgar/data/1683300/0001056404-18-001693.txt","edgar/data/1683300/0001056404-18-001693-index.html"
198182,1683413,"BMW Vehicle Lease Trust 2016-2","10-K","2018-03-27","edgar/data/1683413/0000929638-18-000378.txt","edgar/data/1683413/0000929638-18-000378-index.html"
198186,1683414,"Toyota Auto Receivables 2016-D Owner Trust","10-K","2018-03-28","edgar/data/1683414/0000929638-18-000401.txt","edgar/data/1683414/0000929638-18-000401-index.html"
198196,1683486,"CNH Equipment Trust 2016-C","10-K","2018-03-27","edgar/data/1683486/0001104659-18-020334.txt","edgar/data/1683486/0001104659-18-020334-index.html"
198199,1683489,"Wells Fargo Commercial Mortgage Trust 2016-NXS6","10-K","2018-03-19","edgar/data/1683489/0001056404-18-001450.txt","edgar/data/1683489/0001056404-18-001450-index.html"
198232,1683597,"Ford Credit Auto Owner Trust 2016-C","10-K","2018-03-22","edgar/data/1683597/0001683597-18-000008.txt","edgar/data/1683597/0001683597-18-000008-index.html"
198236,1683606,"Cars.com Inc.","10-K","2018-03-06","edgar/data/1683606/0001564590-18-004522.txt","edgar/data/1683606/0001564590-18-004522-index.html"
198288,1683695,"Fintech Acquisition Corp. II","10-K","2018-03-15","edgar/data/1683695/0001213900-18-003024.txt","edgar/data/1683695/0001213900-18-003024-index.html"
198458,1684093,"CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P5","10-K","2018-03-30","edgar/data/1684093/0001193125-18-102447.txt","edgar/data/1684093/0001193125-18-102447-index.html"
198472,1684144,"Zomedica Pharmaceuticals Corp.","10-K","2018-02-28","edgar/data/1684144/0001171843-18-001549.txt","edgar/data/1684144/0001171843-18-001549-index.html"
198536,1684415,"Mercedes-Benz Auto Lease Trust 2016-B","10-K","2018-03-28","edgar/data/1684415/0001019965-18-000100.txt","edgar/data/1684415/0001019965-18-000100-index.html"
198543,1684506,"Folkup Development Inc.","10-K","2018-03-20","edgar/data/1684506/0001684506-18-000005.txt","edgar/data/1684506/0001684506-18-000005-index.html"
198707,1685022,"AmeriCredit Automobile Receivables Trust 2016-4","10-K","2018-03-27","edgar/data/1685022/0001193125-18-097142.txt","edgar/data/1685022/0001193125-18-097142-index.html"
198723,1685040,"Brighthouse Financial, Inc.","10-K","2018-03-16","edgar/data/1685040/0001167609-18-000005.txt","edgar/data/1685040/0001167609-18-000005-index.html"
198746,1685054,"CD 2016-CD2 Mortgage Trust","10-K","2018-03-27","edgar/data/1685054/0001056404-18-001867.txt","edgar/data/1685054/0001056404-18-001867-index.html"
198754,1685071,"Dova Pharmaceuticals, Inc.","10-K","2018-02-16","edgar/data/1685071/0001104659-18-010386.txt","edgar/data/1685071/0001104659-18-010386-index.html"
198810,1685212,"COMM 2016-COR1 Mortgage Trust","10-K","2018-03-19","edgar/data/1685212/0001056404-18-001418.txt","edgar/data/1685212/0001056404-18-001418-index.html"
199007,1685715,"Jagged Peak Energy Inc.","10-K","2018-03-23","edgar/data/1685715/0001685715-18-000010.txt","edgar/data/1685715/0001685715-18-000010-index.html"
199101,1685854,"CFCRE 2016-C6 Mortgage Trust","10-K","2018-03-28","edgar/data/1685854/0001056404-18-001991.txt","edgar/data/1685854/0001056404-18-001991-index.html"
199180,1686150,"Wells Fargo Commercial Mortgage Trust 2016-C36","10-K","2018-03-19","edgar/data/1686150/0001056404-18-001465.txt","edgar/data/1686150/0001056404-18-001465-index.html"
199327,1686850,"Motus GI Holdings, Inc.","10-K","2018-03-28","edgar/data/1686850/0001493152-18-004027.txt","edgar/data/1686850/0001493152-18-004027-index.html"
199431,1687031,"Morgan Stanley Bank of America Merrill Lynch Trust 2016-C31","10-K","2018-03-20","edgar/data/1687031/0001056404-18-001559.txt","edgar/data/1687031/0001056404-18-001559-index.html"
199438,1687065,"Kokos Group Inc.","10-K","2018-03-12","edgar/data/1687065/0001477932-18-001217.txt","edgar/data/1687065/0001477932-18-001217-index.html"
199483,1687187,"Ramaco Resources, Inc.","10-K","2018-03-21","edgar/data/1687187/0001437749-18-005179.txt","edgar/data/1687187/0001437749-18-005179-index.html"
199505,1687202,"JPMDB Commercial Mortgage Securities Trust 2016-C4","10-K","2018-03-22","edgar/data/1687202/0001056404-18-001674.txt","edgar/data/1687202/0001056404-18-001674-index.html"
199529,1687229,"Invitation Homes Inc.","10-K","2018-03-29","edgar/data/1687229/0001687229-18-000018.txt","edgar/data/1687229/0001687229-18-000018-index.html"
199631,16875,"CANADIAN PACIFIC RAILWAY LTD/CN","10-K","2018-02-16","edgar/data/16875/0000016875-18-000029.txt","edgar/data/16875/0000016875-18-000029-index.html"
199653,1687605,"CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C3","10-K","2018-03-30","edgar/data/1687605/0001193125-18-102405.txt","edgar/data/1687605/0001193125-18-102405-index.html"
199696,1687926,"Kriptech International Corp.","10-K","2018-01-17","edgar/data/1687926/0001687926-18-000003.txt","edgar/data/1687926/0001687926-18-000003-index.html"
199720,1687955,"GS Mortgage Securities Trust 2016-GS4","10-K","2018-03-26","edgar/data/1687955/0001056404-18-001794.txt","edgar/data/1687955/0001056404-18-001794-index.html"
199731,1687999,"EMR Technology Solutions, Inc.","10-K","2018-03-30","edgar/data/1687999/0001213900-18-003734.txt","edgar/data/1687999/0001213900-18-003734-index.html"
199783,1688149,"CSAIL 2016-C7 Commercial Mortgage Trust","10-K","2018-03-23","edgar/data/1688149/0001056404-18-001749.txt","edgar/data/1688149/0001056404-18-001749-index.html"
199816,1688281,"Huntington Auto Trust 2016-1","10-K","2018-03-15","edgar/data/1688281/0001688281-18-000006.txt","edgar/data/1688281/0001688281-18-000006-index.html"
199940,1688451,"Wells Fargo Commercial Mortgage Trust 2016-LC25","10-K","2018-03-20","edgar/data/1688451/0001056404-18-001505.txt","edgar/data/1688451/0001056404-18-001505-index.html"
199960,1688476,"Keane Group, Inc.","10-K","2018-03-01","edgar/data/1688476/0001688476-18-000011.txt","edgar/data/1688476/0001688476-18-000011-index.html"
200160,1688852,"Safety, Income & Growth, Inc.","10-K","2018-02-20","edgar/data/1688852/0001688852-18-000009.txt","edgar/data/1688852/0001688852-18-000009-index.html"
200206,1688941,"Foundation Building Materials, Inc.","10-K","2018-02-27","edgar/data/1688941/0001628280-18-002294.txt","edgar/data/1688941/0001628280-18-002294-index.html"
200243,1688957,"Wells Fargo Commercial Mortgage Trust 2016-C37","10-K","2018-03-23","edgar/data/1688957/0001056404-18-001773.txt","edgar/data/1688957/0001056404-18-001773-index.html"
200318,1689084,"Qrons Inc.","10-K","2018-03-02","edgar/data/1689084/0001594062-18-000048.txt","edgar/data/1689084/0001594062-18-000048-index.html"
200337,1689111,"JPMCC Commercial Mortgage Securities Trust 2016-JP4","10-K","2018-03-22","edgar/data/1689111/0001056404-18-001687.txt","edgar/data/1689111/0001056404-18-001687-index.html"
200537,1689796,"JBG SMITH Properties","10-K","2018-03-12","edgar/data/1689796/0001689796-18-000004.txt","edgar/data/1689796/0001689796-18-000004-index.html"
200562,1689813,"Biohaven Pharmaceutical Holding Co Ltd.","10-K","2018-03-06","edgar/data/1689813/0001047469-18-001326.txt","edgar/data/1689813/0001047469-18-001326-index.html"
200616,1689923,"Alteryx, Inc.","10-K","2018-03-08","edgar/data/1689923/0001193125-18-073878.txt","edgar/data/1689923/0001193125-18-073878-index.html"
200676,1690012,"InPoint Commercial Real Estate Income, Inc.","10-K","2018-03-14","edgar/data/1690012/0001564590-18-005663.txt","edgar/data/1690012/0001564590-18-005663-index.html"
200701,1690080,"KBL MERGER CORP. IV","10-K","2018-03-29","edgar/data/1690080/0001213900-18-003632.txt","edgar/data/1690080/0001213900-18-003632-index.html"
200718,1690110,"CFCRE 2016-C7 Mortgage Trust","10-K","2018-03-28","edgar/data/1690110/0001056404-18-001992.txt","edgar/data/1690110/0001056404-18-001992-index.html"
200744,1690255,"CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P6","10-K","2018-03-30","edgar/data/1690255/0001193125-18-102452.txt","edgar/data/1690255/0001193125-18-102452-index.html"
200757,1690334,"SEACOR Marine Holdings Inc.","10-K","2018-03-22","edgar/data/1690334/0001690334-18-000023.txt","edgar/data/1690334/0001690334-18-000023-index.html"
200784,1690384,"BioCrude Technologies USA, Inc.","10-K","2018-03-27","edgar/data/1690384/0001615774-18-002109.txt","edgar/data/1690384/0001615774-18-002109-index.html"
200801,1690486,"Puebla Resources Corp.","10-K","2018-01-19","edgar/data/1690486/0001393905-18-000018.txt","edgar/data/1690486/0001393905-18-000018-index.html"
200827,1690536,"FS Credit Real Estate Income Trust, Inc.","10-K","2018-03-22","edgar/data/1690536/0001193125-18-092026.txt","edgar/data/1690536/0001193125-18-092026-index.html"
200845,1690577,"Morgan Stanley Bank of America Merrill Lynch Trust 2016-C32","10-K","2018-03-20","edgar/data/1690577/0001056404-18-001561.txt","edgar/data/1690577/0001056404-18-001561-index.html"
200863,1690666,"Xperi Corp","10-K","2018-02-23","edgar/data/1690666/0001628280-18-002149.txt","edgar/data/1690666/0001628280-18-002149-index.html"
200888,1690680,"NEWMARK GROUP, INC.","10-K","2018-03-20","edgar/data/1690680/0001193125-18-089334.txt","edgar/data/1690680/0001193125-18-089334-index.html"
200927,1690769,"Alta Mesa Resources, Inc. /DE","10-K","2018-03-29","edgar/data/1690769/0001104659-18-021282.txt","edgar/data/1690769/0001104659-18-021282-index.html"
200987,1690820,"CARVANA CO.","10-K","2018-03-06","edgar/data/1690820/0001690820-18-000005.txt","edgar/data/1690820/0001690820-18-000005-index.html"
201037,1690881,"ASV HOLDINGS, INC.","10-K","2018-03-22","edgar/data/1690881/0001564590-18-006561.txt","edgar/data/1690881/0001564590-18-006561-index.html"
201153,1691198,"CSMC 2016-NXSR Commercial Mortgage Trust","10-K","2018-03-21","edgar/data/1691198/0001056404-18-001598.txt","edgar/data/1691198/0001056404-18-001598-index.html"
201215,1691299,"MGM Growth Properties Operating Partnership LP","10-K","2018-03-01","edgar/data/1691299/0001628280-18-002611.txt","edgar/data/1691299/0001628280-18-002611-index.html"
201231,1691303,"WARRIOR MET COAL, INC.","10-K","2018-02-14","edgar/data/1691303/0001691303-18-000010.txt","edgar/data/1691303/0001691303-18-000010-index.html"
201558,1692063,"Schneider National, Inc.","10-K","2018-02-27","edgar/data/1692063/0001692063-18-000056.txt","edgar/data/1692063/0001692063-18-000056-index.html"
201614,1692115,"Southwest Gas Holdings, Inc.","10-K","2018-02-28","edgar/data/1692115/0001193125-18-063850.txt","edgar/data/1692115/0001193125-18-063850-index.html"
201702,1692310,"Ford Credit Auto Owner Trust 2017-A","10-K","2018-03-22","edgar/data/1692310/0001692310-18-000012.txt","edgar/data/1692310/0001692310-18-000012-index.html"
201741,1692412,"Playa Hotels & Resorts N.V.","10-K","2018-03-01","edgar/data/1692412/0001692412-18-000007.txt","edgar/data/1692412/0001692412-18-000007-index.html"
201770,1692415,"Co-Diagnostics, Inc.","10-K","2018-03-28","edgar/data/1692415/0001477932-18-001468.txt","edgar/data/1692415/0001477932-18-001468-index.html"
201771,1692427,"NCS Multistage Holdings, Inc.","10-K","2018-03-09","edgar/data/1692427/0001692427-18-000015.txt","edgar/data/1692427/0001692427-18-000015-index.html"
201937,1692787,"Kayne Anderson Acquisition Corp","10-K","2018-03-27","edgar/data/1692787/0001193125-18-097812.txt","edgar/data/1692787/0001193125-18-097812-index.html"
201952,1692819,"Vistra Energy Corp.","10-K","2018-02-26","edgar/data/1692819/0001692819-18-000018.txt","edgar/data/1692819/0001692819-18-000018-index.html"
202041,1692981,"Arcom","10-K","2018-01-31","edgar/data/1692981/0001692981-18-000004.txt","edgar/data/1692981/0001692981-18-000004-index.html"
202144,1693256,"Select Energy Services, Inc.","10-K","2018-03-19","edgar/data/1693256/0001558370-18-002250.txt","edgar/data/1693256/0001558370-18-002250-index.html"
202188,1693287,"Corpus Christi Pipeline GP, LLC","10-K","2018-02-21","edgar/data/1693287/0001693317-18-000002.txt","edgar/data/1693287/0001693317-18-000002-index.html"
202189,1693288,"Cheniere Corpus Christi Pipeline, L.P.","10-K","2018-02-21","edgar/data/1693288/0001693317-18-000002.txt","edgar/data/1693288/0001693317-18-000002-index.html"
